1.169, 0.001953,-0.003906,-0.001953,7126.51
1.19,-0.001953,0.001953,-0.001953,7126.51
1.201, 0.001953,-0.001953,0,7126.34
1.222, 0.000000,0,-0.001953,7126.34
1.242,-0.003906,-0.001953,-0.003906,7126.34
1.253, 0.001953,0.001953,0,7126.34
1.274, 0.001953,0,0,7126.34
1.285, 0.001953,-0.001953,0,7126.34
1.306, 0.001953,0.001953,0,7126.96
1.317, 0.000000,-0.001953,0.001953,7126.96
1.337, 0.003906,0,0.001953,7126.96
1.348, 0.001953,-0.001953,0,7126.96
1.369, 0.001953,-0.001953,-0.001953,7126.96
1.38, 0.005859,-0.001953,0,7126.96
1.391, 0.003906,-0.001953,0.001953,7127.63
1.411, 0.000000,0,-0.001953,7127.51
1.432,-0.001953,-0.001953,0,7127.51
1.442, 0.005859,-0.001953,-0.001953,7127.51
1.462, 0.001953,-0.001953,0,7127.51
1.475, 0.000000,0.001953,0,7127.51
1.496, 0.001953,-0.001953,0.001953,7127.51
1.506, 0.005859,-0.003906,0,7126.57
1.517,-0.001953,-0.001953,-0.001953,7126.57
1.537, 0.001953,0,-0.003906,7126.57
1.558, 0.003906,0,-0.001953,7126.57
1.568, 0.000000,-0.001953,-0.001953,7126.57
1.58, 0.005859,-0.001953,-0.001953,7126.57
1.601, 0.001953,0,0.001953,7126.84
1.622, 0.000000,-0.003906,0,7126.84
1.632, 0.001953,-0.001953,-0.001953,7126.84
1.653, 0.001953,-0.003906,0.001953,7126.84
1.663, 0.000000,0.001953,0.001953,7126.84
1.685,-0.001953,-0.001953,0,7126.84
1.695,-0.001953,-0.001953,0,7126.51
1.715, 0.003906,-0.003906,-0.001953,7126.51
1.726, 0.001953,0,0,7126.51
1.747, 0.000000,-0.001953,0,7126.51
1.758, 0.001953,0.001953,-0.003906,7126.51
1.779, 0.001953,0,0,7126.51
1.79, 0.000000,-0.003906,0,7126.9
1.81,-0.001953,-0.001953,0.001953,7126.9
1.821, 0.001953,-0.001953,-0.001953,7126.9
1.841, 0.003906,-0.001953,-0.001953,7126.9
1.863, 0.000000,-0.001953,-0.003906,7126.9
1.873, 0.001953,0.001953,-0.001953,7126.9
1.894, 0.001953,0,-0.001953,7127.01
1.905,-0.001953,-0.003906,0.001953,7127.01
1.925, 0.003906,0.001953,0,7127.01
1.936, 0.000000,-0.003906,0.001953,7127.01
1.956, 0.005859,-0.001953,0.001953,7127.01
1.966, 0.003906,-0.001953,0.001953,7127.01
1.988, 0.003906,-0.001953,0,7127.07
1.998, 0.001953,0,-0.001953,7127.07
2.019, 0.003906,-0.001953,-0.001953,7127.07
2.03, 0.001953,-0.001953,0,7127.07
2.05, 0.001953,-0.001953,-0.001953,7127.07
2.061, 0.003906,0,-0.001953,7127.07
2.082, 0.001953,-0.001953,0,7126.51
2.093, 0.000000,0,-0.001953,7126.51
2.114, 0.000000,0,0,7126.51
