3.31900,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.35
3.32900,0.005859,-0.001953,-0.001953,0.005859,-0.001953,-0.001953,7106.74
3.35000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
3.37000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
3.39200,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.74
3.41300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
3.43400,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.96
3.45600,-0.001953,-0.001953,-0.003906,-0.001953,-0.001953,-0.003906,7106.96
3.47700,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.96
3.48900,0.003906,-0.005859,0.001953,0.003906,-0.005859,0.001953,7106.96
3.51000,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.96
3.53000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
3.55200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
3.57300,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7107.24
3.59400,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7107.24
3.61500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
3.63600,0.003906,-0.001953,0,0.003906,-0.001953,0,7106.57
3.65700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.57
3.67800,0.003906,-0.001953,-0.001953,0.003906,-0.001953,-0.001953,7106.57
3.68800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.57
3.71000,0.001953,-0.001953,0,0.001953,-0.001953,0,7106.57
3.73100,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.35
3.75300,0,-0.001953,-0.001953,0,-0.001953,-0.001953,7106.35
3.77400,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.35
3.79500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.35
3.81700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.35
3.83900,-0.003906,-0.001953,0,-0.003906,-0.001953,0,7106.63
3.84900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.63
3.87000,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.63
3.89100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.63
3.91200,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.79
3.93200,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.79
3.95300,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.79
3.97400,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.79
3.99600,0.144531,0.140625,9.820313,0.144531,0.140625,9.820313,7106.79
4.01700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.63
4.02700,0.001953,-0.001953,-0.001953,0.001953,-0.001953,-0.001953,7106.63
4.05100,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.63
4.07100,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.63
4.09300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.63
4.11500,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.79
4.13500,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.79
4.15700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.79
4.17700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
4.19900,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.79
4.21100,0.001953,-0.001953,0.001953,0.001953,-0.001953,0.001953,7106.35
4.23200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.35
4.25400,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.35
4.27400,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.35
4.29600,0.001953,-0.001953,-0.001953,0.001953,-0.001953,-0.001953,7106.35
4.31600,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.18
4.33700,0.001953,-0.001953,0,0.001953,-0.001953,0,7106.18
4.36000,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.18
4.37000,0.144531,0.140625,9.820313,0.144531,0.140625,9.820313,7106.18
4.39100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.18
4.41200,0.109375,0.0625,9.824219,0.109375,0.0625,9.824219,7106.13
4.43300,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.13
4.45300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.13
4.47400,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.13
4.49500,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.68
4.51600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.68
4.53600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.68
4.55800,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.68
4.58100,0.144531,0.101563,9.824219,0.144531,0.101563,9.824219,7106.68
4.59100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
4.61200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
4.63300,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.51
4.65400,0.144531,0.140625,9.789063,0.144531,0.140625,9.789063,7106.51
4.67600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
4.69700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7105.74
4.71800,0,0,0,0,0,0,7105.74
4.74000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7105.74
4.76100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7105.74
4.77100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7105.74
4.79300,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.51
