3.622,-0.121094,0.253906,9.753906
3.644,-0.121094,0.21875,9.792969
3.655,-0.160156,0.253906,9.792969
3.666,-0.160156,0.253906,9.792969
3.676,-0.121094,0.292969,9.792969
3.697,-0.121094,0.292969,9.792969
3.708,-0.160156,0.292969,9.792969
3.728,-0.160156,0.292969,9.792969
3.74,-0.160156,0.332031,9.792969
3.751,-0.199219,0.292969,9.789063
3.762,-0.160156,0.253906,9.824219
3.783,-0.160156,0.253906,9.824219
3.793,-0.121094,0.253906,9.753906
3.805,-0.121094,0.253906,9.753906
3.826,-0.121094,0.253906,9.792969
3.837,-0.121094,0.253906,9.792969
3.847,-0.082031,0.21875,9.792969
3.859,-0.082031,0.21875,9.792969
3.88,-0.121094,0.253906,9.792969
3.891,-0.121094,0.253906,9.792969
3.901,-0.082031,0.253906,9.792969
3.922,-0.160156,0.253906,9.753906
3.933,-0.160156,0.253906,9.792969
3.943,-0.160156,0.292969,9.792969
3.954,-0.160156,0.253906,9.753906
3.976,-0.160156,0.292969,9.792969
3.986,-0.160156,0.292969,9.792969
3.997,-0.160156,0.292969,9.753906
4.018,-0.160156,0.292969,9.753906
4.028,-0.160156,0.292969,9.792969
4.039,-0.160156,0.253906,9.792969
4.06,-0.160156,0.292969,9.792969
4.071,-0.121094,0.253906,9.792969
4.082,-0.121094,0.253906,9.792969
4.102,-0.121094,0.253906,9.792969
4.113,-0.121094,0.21875,9.792969
4.123,-0.082031,0.21875,9.753906
4.145,-0.082031,0.253906,9.792969
4.156,-0.082031,0.253906,9.792969
4.167,-0.121094,0.21875,9.792969
4.177,-0.121094,0.253906,9.792969
4.199,-0.121094,0.253906,9.824219
4.21,-0.160156,0.253906,9.792969
4.22,-0.160156,0.253906,9.753906
4.241,-0.160156,0.253906,9.792969
4.252,-0.160156,0.253906,9.792969
4.263,-0.160156,0.253906,9.792969
4.283,-0.160156,0.292969,9.792969
4.294,-0.160156,0.292969,9.792969
4.306,-0.160156,0.253906,9.792969
4.326,-0.160156,0.292969,9.753906
4.338,-0.160156,0.253906,9.792969
4.348,-0.121094,0.253906,9.753906
4.36,-0.121094,0.292969,9.792969
4.381,-0.121094,0.253906,9.824219
4.391,-0.121094,0.21875,9.792969
4.412,-0.121094,0.253906,9.792969
4.422,-0.121094,0.21875,9.753906
4.433,-0.121094,0.253906,9.753906
4.444,-0.121094,0.253906,9.792969
4.465,-0.082031,0.21875,9.792969
4.476,-0.160156,0.253906,9.792969
4.487,-0.121094,0.253906,9.824219
4.508,-0.160156,0.292969,9.792969
4.519,-0.160156,0.253906,9.792969
4.529,-0.121094,0.253906,9.792969
4.54,-0.160156,0.292969,9.792969
4.561,-0.160156,0.292969,9.792969
4.572,-0.160156,0.253906,9.792969
4.583,-0.160156,0.292969,9.792969
4.604,-0.121094,0.253906,9.753906
